user_id,name,age,location,signup_date,signup_month,app_open_count,days_active_per_month,last_transaction_date,activity_level
621,Maureen Lee,41,Port Michaelbury,2024-02-07,2024-02,36.0,25.0,2025-06-02,High Activity
621,Maureen Lee,41,Port Michaelbury,2024-02-07,2024-02,274.0,5.0,2025-06-19,Low Activity
622,Mr. Joel Barker,53,Lake Kellymouth,2023-09-07,2023-09,,,,
623,Crystal Garcia,22,Joshualand,2025-03-25,2025-03,73.0,14.0,2025-06-09,Medium Activity
623,Crystal Garcia,22,Joshualand,2025-03-25,2025-03,97.0,28.0,2025-05-25,High Activity
623,Crystal Garcia,22,Joshualand,2025-03-25,2025-03,154.0,14.0,2025-06-24,Medium Activity
623,Crystal Garcia,22,Joshualand,2025-03-25,2025-03,95.0,25.0,2025-06-13,High Activity
624,Maria Wilson,19,New Meganbury,2023-07-08,2023-07,158.0,12.0,2025-06-03,Medium Activity
625,Scott Cole,33,East Christineshire,2023-08-26,2023-08,101.0,13.0,2025-06-09,Medium Activity
625,Scott Cole,33,East Christineshire,2023-08-26,2023-08,69.0,20.0,2025-05-27,Medium Activity
625,Scott Cole,33,East Christineshire,2023-08-26,2023-08,266.0,24.0,2025-06-05,High Activity
626,Stephen Webb,24,Cynthiafort,2024-10-27,2024-10,,,,
627,Debra Vang,30,West Christopher,2025-06-22,2025-06,258.0,29.0,2025-05-07,High Activity
628,Shawn Washington,57,Jensenfurt,2023-09-15,2023-09,,,,
629,Sophia Chung,19,Lake Debra,2024-10-09,2024-10,200.0,14.0,2025-06-07,Medium Activity
630,Samantha Simmons,57,Anthonychester,2024-01-27,2024-01,33.0,5.0,2025-05-12,Low Activity
631,Clinton Taylor,45,New Randy,2023-07-22,2023-07,51.0,16.0,2025-06-09,Medium Activity
631,Clinton Taylor,45,New Randy,2023-07-22,2023-07,276.0,17.0,2025-06-23,Medium Activity
631,Clinton Taylor,45,New Randy,2023-07-22,2023-07,217.0,17.0,2025-06-04,Medium Activity
632,Julie Norris,18,West Jerryview,2024-05-23,2024-05,17.0,10.0,2025-06-01,Low Activity
633,Donald Russo,39,Charlesburgh,2025-05-23,2025-05,209.0,7.0,2025-06-29,Low Activity
633,Donald Russo,39,Charlesburgh,2025-05-23,2025-05,241.0,29.0,2025-06-12,High Activity
634,Paul Flores,45,Millerport,2023-10-27,2023-10,,,,
635,Megan Livingston,34,Byrdville,2025-06-03,2025-06,,,,
636,Wanda Baker,32,North Victoria,2024-05-31,2024-05,,,,
637,Kimberly Velazquez,50,Reesechester,2023-12-09,2023-12,273.0,23.0,2025-06-21,High Activity
637,Kimberly Velazquez,50,Reesechester,2023-12-09,2023-12,79.0,7.0,2025-05-31,Low Activity
637,Kimberly Velazquez,50,Reesechester,2023-12-09,2023-12,58.0,25.0,2025-05-10,High Activity
638,Ariana Wilson,35,East Steventown,2024-07-01,2024-07,232.0,26.0,2025-05-11,High Activity
638,Ariana Wilson,35,East Steventown,2024-07-01,2024-07,86.0,17.0,2025-06-02,Medium Activity
639,Eric Williams,26,Reneechester,2024-07-08,2024-07,,,,
640,Deanna Jones,28,Lake Christopher,2024-11-09,2024-11,,,,
641,Sandra Carter,59,Gonzaleztown,2025-02-02,2025-02,214.0,23.0,2025-06-03,High Activity
641,Sandra Carter,59,Gonzaleztown,2025-02-02,2025-02,195.0,5.0,2025-05-14,Low Activity
642,David Murphy,33,North Jenniferfurt,2023-07-19,2023-07,,,,
643,Patricia Coleman,33,Georgefurt,2023-10-12,2023-10,66.0,23.0,2025-05-28,High Activity
644,Matthew Bailey,40,West Anthonyburgh,2023-11-02,2023-11,177.0,21.0,2025-06-02,High Activity
645,Erika Jennings,44,Melaniechester,2024-08-30,2024-08,,,,
646,Kathleen Anderson,37,Josephberg,2025-03-03,2025-03,,,,
647,Joseph Allen,40,Amyland,2024-10-13,2024-10,197.0,19.0,2025-06-16,Medium Activity
648,Angela Stout,46,Brandiport,2024-08-01,2024-08,,,,
649,Savannah Hernandez,19,West Cynthia,2024-04-29,2024-04,,,,
650,Allison Garcia,20,North Vanessafort,2024-06-03,2024-06,,,,
651,Robert Holt,53,North Lorichester,2025-05-15,2025-05,,,,
652,Danielle Santiago,32,South Robert,2023-07-26,2023-07,152.0,17.0,2025-05-29,Medium Activity
653,Sarah Richards,19,Julieborough,2023-08-26,2023-08,185.0,18.0,2025-06-13,Medium Activity
654,James Yu,42,Eriktown,2024-06-19,2024-06,71.0,20.0,2025-05-25,Medium Activity
655,Carl Valdez,41,South Emilyton,2024-04-09,2024-04,201.0,7.0,2025-07-01,Low Activity
655,Carl Valdez,41,South Emilyton,2024-04-09,2024-04,193.0,18.0,2025-06-19,Medium Activity
656,Bradley Burgess,45,Nicolemouth,2024-07-31,2024-07,163.0,26.0,2025-05-27,High Activity
657,Brian Gutierrez,25,North Andrew,2024-07-10,2024-07,,,,
658,Roberto Arnold,56,Lake Mark,2024-08-20,2024-08,,,,
659,Brandy Dominguez,24,Hessfort,2023-10-28,2023-10,,,,
660,Ann Nash,19,East Annaport,2024-08-23,2024-08,,,,
661,Mitchell Hodges,24,Alvinville,2023-10-22,2023-10,226.0,24.0,2025-06-03,High Activity
662,Heather Williams,45,Port Hayley,2023-08-18,2023-08,,,,
663,Paul Leblanc,53,Dayview,2025-06-21,2025-06,25.0,21.0,2025-05-14,High Activity
663,Paul Leblanc,53,Dayview,2025-06-21,2025-06,261.0,25.0,2025-05-10,High Activity
664,Michelle Thomas,53,Lake Seanside,2023-09-11,2023-09,151.0,6.0,2025-06-20,Low Activity
664,Michelle Thomas,53,Lake Seanside,2023-09-11,2023-09,282.0,5.0,2025-06-12,Low Activity
665,Lauren Kennedy,42,New Bruce,2025-05-11,2025-05,86.0,20.0,2025-06-14,Medium Activity
666,Gregory Jordan,44,North Eric,2023-07-19,2023-07,,,,
667,Cesar Green,26,Bryanville,2023-11-21,2023-11,,,,
668,Wanda Patterson,38,Patrickburgh,2025-06-26,2025-06,,,,
669,Alexander Shepherd,37,Lewisstad,2024-01-31,2024-01,97.0,5.0,2025-05-19,Low Activity
669,Alexander Shepherd,37,Lewisstad,2024-01-31,2024-01,268.0,20.0,2025-05-22,Medium Activity
670,Dorothy Mora,53,New Brian,2023-12-16,2023-12,293.0,28.0,2025-06-15,High Activity
670,Dorothy Mora,53,New Brian,2023-12-16,2023-12,137.0,22.0,2025-06-05,High Activity
671,David Terry,30,New Terri,2023-08-25,2023-08,,,,
672,Joshua Merritt,46,South Garyshire,2024-05-14,2024-05,,,,
673,Leslie Berry,41,Tracybury,2024-07-08,2024-07,,,,
674,Tiffany Wheeler,29,East Williamview,2024-01-17,2024-01,279.0,13.0,2025-06-06,Medium Activity
675,Matthew Hancock,32,Susanview,2023-07-26,2023-07,,,,
676,Mary Brown,50,West Elizabeth,2023-09-24,2023-09,280.0,21.0,2025-06-18,High Activity
676,Mary Brown,50,West Elizabeth,2023-09-24,2023-09,251.0,5.0,2025-05-29,Low Activity
677,Brittany Lawson,20,Chanshire,2024-03-23,2024-03,,,,
678,April Vaughan,19,Andrewville,2025-06-07,2025-06,233.0,16.0,2025-05-14,Medium Activity
679,Jim Michael,41,Petersonshire,2024-10-31,2024-10,46.0,9.0,2025-07-01,Low Activity
680,Ashley Allen,56,Michaelchester,2024-11-20,2024-11,,,,
681,Eric Mora,30,Flemingville,2024-09-18,2024-09,283.0,25.0,2025-06-19,High Activity
682,Shawn Garcia,29,North Natashamouth,2023-09-08,2023-09,292.0,27.0,2025-06-22,High Activity
683,James Zuniga,37,Joshuashire,2025-02-20,2025-02,166.0,26.0,2025-06-19,High Activity
683,James Zuniga,37,Joshuashire,2025-02-20,2025-02,189.0,10.0,2025-06-27,Low Activity
684,Jennifer Hansen,54,West Paula,2025-04-07,2025-04,248.0,12.0,2025-05-27,Medium Activity
684,Jennifer Hansen,54,West Paula,2025-04-07,2025-04,176.0,6.0,2025-06-05,Low Activity
685,Michael Malone,27,Gonzalezmouth,2025-01-28,2025-01,,,,
686,Jay Rubio,20,Allenbury,2024-08-19,2024-08,174.0,13.0,2025-06-24,Medium Activity
687,Michelle Vaughn,30,Lake Hollyburgh,2024-04-27,2024-04,95.0,20.0,2025-06-02,Medium Activity
688,Pamela Lee,40,West Roberta,2025-03-23,2025-03,263.0,15.0,2025-06-07,Medium Activity
688,Pamela Lee,40,West Roberta,2025-03-23,2025-03,204.0,28.0,2025-06-23,High Activity
689,Christine Williams,47,Keithbury,2024-02-18,2024-02,216.0,15.0,2025-06-23,Medium Activity
690,Joseph Erickson,38,West Samuelville,2025-05-11,2025-05,,,,
691,Vanessa Bass,36,Rebeccaborough,2024-08-13,2024-08,137.0,17.0,2025-05-10,Medium Activity
692,Kimberly Medina,27,West Ericafort,2023-08-30,2023-08,,,,
693,Travis Reynolds,48,Lake Clairestad,2023-11-12,2023-11,,,,
694,Brian Woods,41,Port Crystalburgh,2023-11-20,2023-11,160.0,5.0,2025-06-07,Low Activity
694,Brian Woods,41,Port Crystalburgh,2023-11-20,2023-11,74.0,24.0,2025-06-24,High Activity
695,Christian Munoz,53,Adamtown,2024-09-05,2024-09,275.0,27.0,2025-07-03,High Activity
695,Christian Munoz,53,Adamtown,2024-09-05,2024-09,211.0,24.0,2025-05-16,High Activity
696,Heather Henderson,29,Schmidtland,2025-01-22,2025-01,181.0,29.0,2025-06-11,High Activity
696,Heather Henderson,29,Schmidtland,2025-01-22,2025-01,99.0,18.0,2025-06-04,Medium Activity
697,Bruce Lowery,31,Lake Jasonton,2024-02-29,2024-02,226.0,5.0,2025-05-28,Low Activity
698,Mrs. Morgan Zimmerman DVM,49,Lake Robinton,2025-05-14,2025-05,,,,
699,Amanda Holmes,21,Lake Nicholas,2024-05-07,2024-05,89.0,6.0,2025-05-21,Low Activity
700,Joseph Patterson,34,Coopermouth,2023-10-31,2023-10,211.0,10.0,2025-05-30,Low Activity
700,Joseph Patterson,34,Coopermouth,2023-10-31,2023-10,58.0,13.0,2025-06-10,Medium Activity
701,Joseph Jordan,45,New Lindsay,2024-09-07,2024-09,,,,
702,David Gilbert,18,Hallfurt,2025-04-14,2025-04,,,,
703,Tony James,42,East Stefanieland,2024-06-14,2024-06,,,,
704,Joshua Miller,24,Wilsonborough,2023-10-29,2023-10,25.0,16.0,2025-05-28,Medium Activity
704,Joshua Miller,24,Wilsonborough,2023-10-29,2023-10,100.0,9.0,2025-05-27,Low Activity
704,Joshua Miller,24,Wilsonborough,2023-10-29,2023-10,227.0,20.0,2025-05-15,Medium Activity
705,Jennifer Fernandez,46,West Jameshaven,2024-02-11,2024-02,127.0,10.0,2025-05-23,Low Activity
706,Eric Thomas,43,Lake Elizabeth,2024-06-26,2024-06,,,,
707,Katherine Santos,59,West Wandaburgh,2023-07-05,2023-07,281.0,21.0,2025-06-15,High Activity
707,Katherine Santos,59,West Wandaburgh,2023-07-05,2023-07,176.0,6.0,2025-05-30,Low Activity
708,Angela Morrison,55,Brianamouth,2023-08-14,2023-08,120.0,16.0,2025-05-23,Medium Activity
708,Angela Morrison,55,Brianamouth,2023-08-14,2023-08,106.0,22.0,2025-06-20,High Activity
709,Mark Sawyer,47,Gonzalesview,2023-07-07,2023-07,229.0,26.0,2025-06-02,High Activity
710,Keith Palmer,45,Natashatown,2023-12-15,2023-12,201.0,13.0,2025-05-29,Medium Activity
711,Jessica Scott,39,New Darren,2025-04-16,2025-04,142.0,19.0,2025-05-21,Medium Activity
712,Donald Hardy,54,West Vickie,2024-07-23,2024-07,,,,
713,Ricky Watson,24,Chambersbury,2024-11-26,2024-11,13.0,14.0,2025-05-18,Medium Activity
713,Ricky Watson,24,Chambersbury,2024-11-26,2024-11,35.0,29.0,2025-06-28,High Activity
714,Tasha Mccann,59,West Jacobview,2024-10-16,2024-10,282.0,10.0,2025-05-10,Low Activity
715,Theresa Boyd,55,Graybury,2023-12-07,2023-12,271.0,15.0,2025-05-15,Medium Activity
716,Christine Garcia,53,South Gary,2023-11-20,2023-11,,,,
717,Wendy Harper,35,Sweeneychester,2025-05-25,2025-05,208.0,14.0,2025-05-29,Medium Activity
718,Mr. Jason Murphy DVM,45,New Monicamouth,2023-07-26,2023-07,,,,
719,Joshua Carroll,36,South Bradleyfurt,2024-01-15,2024-01,45.0,19.0,2025-05-08,Medium Activity
720,Mallory Gray,24,South Nicoleberg,2024-05-04,2024-05,,,,
721,Jorge Dixon,41,Gabrielview,2024-10-25,2024-10,251.0,6.0,2025-06-12,Low Activity
722,Jessica Ferrell,54,South Rachelberg,2025-02-12,2025-02,,,,
723,Jade Taylor,27,Harveyfurt,2025-05-22,2025-05,,,,
724,Julie Dickson,52,Moranbury,2024-06-06,2024-06,180.0,9.0,2025-06-01,Low Activity
725,Craig Dean,25,South Charlesstad,2023-10-07,2023-10,51.0,27.0,2025-06-21,High Activity
725,Craig Dean,25,South Charlesstad,2023-10-07,2023-10,203.0,23.0,2025-05-12,High Activity
725,Craig Dean,25,South Charlesstad,2023-10-07,2023-10,103.0,8.0,2025-06-02,Low Activity
725,Craig Dean,25,South Charlesstad,2023-10-07,2023-10,264.0,22.0,2025-06-20,High Activity
726,Brandon Schroeder,47,Shelleybury,2024-06-13,2024-06,115.0,12.0,2025-06-05,Medium Activity
727,Heather Smith,20,South Mary,2024-08-25,2024-08,,,,
728,Brian Larson,38,Shelbymouth,2024-11-20,2024-11,238.0,22.0,2025-05-23,High Activity
729,Nicholas May,21,Carlsonstad,2024-10-11,2024-10,114.0,13.0,2025-05-09,Medium Activity
729,Nicholas May,21,Carlsonstad,2024-10-11,2024-10,27.0,5.0,2025-06-22,Low Activity
730,Timothy Baldwin,38,North Marcus,2025-04-06,2025-04,222.0,22.0,2025-06-13,High Activity
731,Veronica Johnson DVM,41,Gonzalezmouth,2024-10-26,2024-10,188.0,18.0,2025-05-29,Medium Activity
732,Maria Horton,51,Sherryshire,2024-05-28,2024-05,35.0,20.0,2025-05-19,Medium Activity
733,Kevin Dillon,58,Port Amy,2024-04-21,2024-04,,,,
734,Matthew Conner,35,Ramosview,2023-11-05,2023-11,,,,
735,Cesar Thomas,30,New Deborahberg,2024-04-05,2024-04,,,,
736,Victoria Suarez,49,Eduardoton,2024-06-10,2024-06,,,,
737,Leah Castillo,28,Ellisonhaven,2025-01-12,2025-01,,,,
738,Jamie Gardner,47,Port Franklin,2024-07-01,2024-07,70.0,9.0,2025-06-03,Low Activity
739,Jessica Robbins,47,Johnstonmouth,2024-05-02,2024-05,147.0,17.0,2025-06-14,Medium Activity
739,Jessica Robbins,47,Johnstonmouth,2024-05-02,2024-05,69.0,27.0,2025-05-12,High Activity
740,Lisa Johnson,29,Carlside,2023-09-17,2023-09,35.0,7.0,2025-06-06,Low Activity
741,Scott Ruiz,52,Bellburgh,2024-12-20,2024-12,130.0,26.0,2025-06-19,High Activity
741,Scott Ruiz,52,Bellburgh,2024-12-20,2024-12,117.0,15.0,2025-06-11,Medium Activity
741,Scott Ruiz,52,Bellburgh,2024-12-20,2024-12,65.0,20.0,2025-05-30,Medium Activity
742,Trevor Bell,39,South Allisonville,2024-07-06,2024-07,83.0,18.0,2025-06-05,Medium Activity
742,Trevor Bell,39,South Allisonville,2024-07-06,2024-07,174.0,12.0,2025-06-26,Medium Activity
742,Trevor Bell,39,South Allisonville,2024-07-06,2024-07,28.0,14.0,2025-05-24,Medium Activity
742,Trevor Bell,39,South Allisonville,2024-07-06,2024-07,13.0,13.0,2025-06-15,Medium Activity
743,Mathew Simmons,58,Briannaborough,2024-01-07,2024-01,,,,
744,Christopher Anderson,44,Torresside,2024-01-27,2024-01,,,,
745,Steven Lynch,32,New Emilytown,2023-12-19,2023-12,,,,
746,Jamie Watkins,46,South Steven,2024-07-24,2024-07,262.0,15.0,2025-06-11,Medium Activity
747,Elizabeth Smith,42,Kennethport,2025-05-30,2025-05,200.0,13.0,2025-06-19,Medium Activity
747,Elizabeth Smith,42,Kennethport,2025-05-30,2025-05,53.0,12.0,2025-06-12,Medium Activity
748,Dorothy Hawkins,52,South Bradley,2024-06-01,2024-06,250.0,8.0,2025-07-03,Low Activity
749,Alicia Lloyd,24,Port Darrellshire,2025-06-01,2025-06,25.0,29.0,2025-06-05,High Activity
750,Joshua Kim,54,Mccoyside,2024-01-02,2024-01,211.0,17.0,2025-06-05,Medium Activity
751,Angelica Chan,59,New Ashleybury,2024-06-04,2024-06,288.0,11.0,2025-06-11,Medium Activity
752,Nicholas Adams,51,North Garrettshire,2024-06-08,2024-06,,,,
753,Timothy Spears,58,Deleonstad,2024-08-02,2024-08,,,,
754,Amanda Romero,59,New Laura,2024-04-17,2024-04,143.0,26.0,2025-06-27,High Activity
755,Laura Davis,35,West Francesland,2023-11-25,2023-11,,,,
756,Brian Sanchez,50,North Michael,2024-11-05,2024-11,226.0,27.0,2025-05-10,High Activity
757,Lawrence Schmidt,22,Charlesland,2024-11-03,2024-11,,,,
758,Chris Juarez,33,East Alexisview,2025-05-19,2025-05,,,,
759,Rachel Garcia,38,Lake Seanside,2023-11-09,2023-11,,,,
760,Joseph Castillo,32,Ashleyhaven,2025-02-04,2025-02,,,,
761,Robert Ford,28,West Veronica,2023-08-03,2023-08,178.0,26.0,2025-06-17,High Activity
762,Charles Meyer,40,Pearsonfort,2024-07-09,2024-07,70.0,19.0,2025-06-23,Medium Activity
763,Tyler Smith,46,East Christine,2025-01-19,2025-01,264.0,10.0,2025-05-09,Low Activity
764,Julie Ray,20,Robertston,2025-01-01,2025-01,,,,
765,Jeffrey Keller,55,Lake Brandon,2023-11-09,2023-11,,,,
766,Lisa Snyder,20,Port David,2023-07-10,2023-07,241.0,14.0,2025-05-11,Medium Activity
767,Derek Noble,18,North Lauraton,2023-10-09,2023-10,,,,
768,Loretta Foster,57,New Richardmouth,2024-08-27,2024-08,,,,
769,Robert Key,24,North Alexis,2024-03-15,2024-03,,,,
770,Kayla Singleton DDS,45,Lake Elizabethtown,2024-04-25,2024-04,,,,
771,Kathleen Washington,22,North Garyside,2024-07-26,2024-07,223.0,29.0,2025-05-23,High Activity
772,Melissa Terry,39,Johnborough,2024-06-04,2024-06,,,,
773,Thomas Morris,40,Christophermouth,2025-06-27,2025-06,,,,
774,David Evans,34,Kylefort,2023-07-29,2023-07,214.0,27.0,2025-06-21,High Activity
775,Tina Dixon,54,Port Brittany,2023-10-10,2023-10,,,,
776,Rebecca Castro,54,Port Meganville,2023-11-04,2023-11,65.0,25.0,2025-06-01,High Activity
777,Martin Allen,51,Ryanside,2023-08-15,2023-08,50.0,11.0,2025-05-08,Medium Activity
778,Kevin Vargas,24,North Samuel,2024-11-19,2024-11,,,,
779,Thomas Webb,27,Port Danaberg,2023-11-13,2023-11,,,,
780,David Rogers,42,Lake Nicoleshire,2024-05-29,2024-05,286.0,15.0,2025-07-01,Medium Activity
780,David Rogers,42,Lake Nicoleshire,2024-05-29,2024-05,247.0,12.0,2025-06-10,Medium Activity
781,Johnny Zimmerman,27,Port Jillhaven,2024-09-06,2024-09,120.0,29.0,2025-05-26,High Activity
782,Alyssa Roman,34,Adammouth,2025-03-18,2025-03,136.0,11.0,2025-05-06,Medium Activity
783,Aaron Hinton,47,Lewisville,2023-08-17,2023-08,103.0,29.0,2025-06-18,High Activity
784,Daniel Harper,48,Port Mary,2023-07-31,2023-07,,,,
785,Sharon Brown,18,Kingtown,2023-12-31,2023-12,38.0,10.0,2025-07-03,Low Activity
786,Michael Schultz,21,Bryantport,2023-10-01,2023-10,,,,
787,Amber Valdez,56,Jonathanton,2024-05-27,2024-05,,,,
788,Melissa Brown,56,East Theodore,2023-10-29,2023-10,33.0,13.0,2025-05-19,Medium Activity
789,Alexander Bauer,32,Michelleland,2024-04-17,2024-04,,,,
790,John Jones,22,West Jason,2023-12-17,2023-12,188.0,26.0,2025-05-12,High Activity
791,Jason Gross,50,Lewisview,2023-07-24,2023-07,,,,
792,Carlos Watts,35,Velezfurt,2024-09-18,2024-09,66.0,6.0,2025-05-19,Low Activity
793,Theresa Watson,21,Robertshire,2024-01-01,2024-01,269.0,7.0,2025-05-08,Low Activity
794,John Mathews,44,Glovermouth,2024-06-13,2024-06,171.0,7.0,2025-06-18,Low Activity
794,John Mathews,44,Glovermouth,2024-06-13,2024-06,211.0,16.0,2025-05-14,Medium Activity
794,John Mathews,44,Glovermouth,2024-06-13,2024-06,82.0,27.0,2025-06-26,High Activity
795,Kathy Adams,21,Sullivanstad,2025-02-12,2025-02,,,,
796,Lori Dunlap,37,West Peterfurt,2023-09-03,2023-09,112.0,24.0,2025-05-08,High Activity
797,Madison White,59,Gainesmouth,2025-01-07,2025-01,269.0,7.0,2025-05-19,Low Activity
797,Madison White,59,Gainesmouth,2025-01-07,2025-01,48.0,23.0,2025-05-18,High Activity
798,Charles Kane,47,Francochester,2023-10-28,2023-10,,,,
799,Aaron Trevino,43,Howardfort,2025-05-27,2025-05,,,,
800,Ashley Greer,18,North Tinaton,2024-05-23,2024-05,282.0,16.0,2025-06-18,Medium Activity
800,Ashley Greer,18,North Tinaton,2024-05-23,2024-05,247.0,9.0,2025-05-23,Low Activity
801,Phillip Morales,39,Port Jessicastad,2024-08-07,2024-08,76.0,11.0,2025-05-19,Medium Activity
801,Phillip Morales,39,Port Jessicastad,2024-08-07,2024-08,83.0,9.0,2025-06-25,Low Activity
802,Sharon Griffith,26,Karenchester,2025-04-19,2025-04,223.0,20.0,2025-06-09,Medium Activity
802,Sharon Griffith,26,Karenchester,2025-04-19,2025-04,124.0,12.0,2025-06-03,Medium Activity
802,Sharon Griffith,26,Karenchester,2025-04-19,2025-04,58.0,10.0,2025-05-17,Low Activity
803,Sarah Wilson,47,West Luke,2024-03-12,2024-03,,,,
804,Carrie Wood,58,Brewerview,2024-11-10,2024-11,297.0,11.0,2025-05-15,Medium Activity
805,Trevor Smith,19,Port Fred,2024-10-18,2024-10,277.0,23.0,2025-06-23,High Activity
806,Vincent Cain,41,Kimberlyfort,2023-10-31,2023-10,270.0,23.0,2025-06-28,High Activity
807,Anthony Peck,24,Lake Tracey,2023-10-24,2023-10,162.0,5.0,2025-06-12,Low Activity
807,Anthony Peck,24,Lake Tracey,2023-10-24,2023-10,156.0,29.0,2025-05-10,High Activity
807,Anthony Peck,24,Lake Tracey,2023-10-24,2023-10,209.0,7.0,2025-07-01,Low Activity
808,Kelsey Walker,19,Brendaland,2024-07-09,2024-07,33.0,17.0,2025-06-09,Medium Activity
809,Kelsey Huerta,29,South Gina,2025-06-01,2025-06,113.0,7.0,2025-07-01,Low Activity
810,Dennis Hall,58,Evanston,2025-03-21,2025-03,250.0,25.0,2025-05-09,High Activity
811,Jennifer Bryant,37,New Crystalberg,2025-06-23,2025-06,122.0,5.0,2025-06-01,Low Activity
812,Cory Blair,32,Rebekahville,2023-12-04,2023-12,,,,
813,Kara Davis,24,Abbottborough,2024-02-28,2024-02,173.0,6.0,2025-06-20,Low Activity
813,Kara Davis,24,Abbottborough,2024-02-28,2024-02,254.0,26.0,2025-06-30,High Activity
814,Kristie Watts,26,Thomasstad,2023-08-10,2023-08,278.0,9.0,2025-06-21,Low Activity
815,David Johnson,41,Conniestad,2024-05-19,2024-05,53.0,11.0,2025-06-29,Medium Activity
815,David Johnson,41,Conniestad,2024-05-19,2024-05,285.0,28.0,2025-07-04,High Activity
816,Jennifer Grimes,52,Ingramburgh,2024-09-19,2024-09,261.0,10.0,2025-07-01,Low Activity
817,Brandon Davis,21,Austinville,2025-06-27,2025-06,,,,
818,Maria Scott,39,Lake Brianside,2024-01-03,2024-01,287.0,13.0,2025-05-12,Medium Activity
819,Randy Atkins,24,West Cassandra,2025-01-20,2025-01,,,,
820,Travis Ortiz II,51,West Jamesstad,2024-07-28,2024-07,85.0,26.0,2025-05-19,High Activity
821,Philip Johnson,45,East Saraberg,2023-08-20,2023-08,139.0,16.0,2025-06-10,Medium Activity
821,Philip Johnson,45,East Saraberg,2023-08-20,2023-08,158.0,29.0,2025-05-25,High Activity
822,Wayne Turner,42,Johnshire,2024-11-01,2024-11,105.0,29.0,2025-06-10,High Activity
822,Wayne Turner,42,Johnshire,2024-11-01,2024-11,21.0,12.0,2025-06-26,Medium Activity
822,Wayne Turner,42,Johnshire,2024-11-01,2024-11,140.0,15.0,2025-05-27,Medium Activity
822,Wayne Turner,42,Johnshire,2024-11-01,2024-11,133.0,23.0,2025-06-18,High Activity
823,Jennifer Pollard,26,Lake Edgar,2023-08-18,2023-08,,,,
824,Miss Amy Garcia,37,West Daniel,2024-12-16,2024-12,,,,
825,Kimberly Smith,39,North Susan,2024-01-18,2024-01,27.0,12.0,2025-05-11,Medium Activity
826,Sarah Herrera,24,East Travis,2024-08-23,2024-08,110.0,12.0,2025-05-25,Medium Activity
827,April Tate,46,Kaylabury,2023-08-30,2023-08,107.0,6.0,2025-06-07,Low Activity
827,April Tate,46,Kaylabury,2023-08-30,2023-08,204.0,26.0,2025-05-14,High Activity
828,Austin Beltran,30,North Michaelhaven,2023-10-13,2023-10,,,,
829,Timothy Jones,50,Tonyaport,2024-05-26,2024-05,61.0,12.0,2025-06-05,Medium Activity
830,Justin Todd,56,Lake Chelseatown,2024-03-13,2024-03,68.0,16.0,2025-06-18,Medium Activity
831,Paul Kennedy,32,Robertmouth,2025-06-23,2025-06,236.0,20.0,2025-05-07,Medium Activity
831,Paul Kennedy,32,Robertmouth,2025-06-23,2025-06,21.0,8.0,2025-05-12,Low Activity
832,Colton Johnson,27,West Jonathan,2025-03-17,2025-03,261.0,16.0,2025-05-29,Medium Activity
833,Anthony Cain,44,East Christina,2025-02-19,2025-02,279.0,24.0,2025-05-24,High Activity
834,Mark Solomon,29,Port Carl,2024-08-24,2024-08,132.0,7.0,2025-06-07,Low Activity
835,Brett Cobb,36,Tranborough,2024-07-07,2024-07,,,,
836,Stephen Johnson,33,Watsonport,2023-10-25,2023-10,170.0,27.0,2025-06-01,High Activity
836,Stephen Johnson,33,Watsonport,2023-10-25,2023-10,31.0,24.0,2025-06-07,High Activity
837,Christine Mueller,18,North Sean,2025-02-23,2025-02,,,,
838,Glenda Compton,52,West Brittanymouth,2023-07-05,2023-07,,,,
839,Carrie Alvarez,22,Gonzalezstad,2024-04-14,2024-04,,,,
840,Richard Young,53,East Mark,2023-09-20,2023-09,122.0,16.0,2025-06-25,Medium Activity
841,James Alexander,21,Jenniferborough,2024-01-27,2024-01,,,,
842,Adriana Miller,41,Port Ryan,2024-08-09,2024-08,,,,
843,Jacob Odonnell,56,New Moniqueshire,2023-10-19,2023-10,,,,
844,Brittany Thomas,18,West Chris,2025-06-02,2025-06,,,,
845,Johnny Lee,58,Joshuaview,2024-11-06,2024-11,,,,
846,Brianna Miller,55,Josephton,2023-08-05,2023-08,,,,
847,Pamela Hayes,57,Lake Joseph,2024-10-16,2024-10,,,,
848,Nicholas Barnett,30,New Roberthaven,2024-12-27,2024-12,,,,
849,Johnny Young,52,New Brandon,2024-02-25,2024-02,132.0,18.0,2025-05-24,Medium Activity
849,Johnny Young,52,New Brandon,2024-02-25,2024-02,159.0,21.0,2025-06-11,High Activity
849,Johnny Young,52,New Brandon,2024-02-25,2024-02,156.0,29.0,2025-05-18,High Activity
850,David Herring,58,Katherineton,2023-11-13,2023-11,,,,
851,Wesley Kelly,39,Smithshire,2025-03-11,2025-03,,,,
852,Michael Wagner,21,East Laurenstad,2024-02-01,2024-02,122.0,29.0,2025-06-14,High Activity
853,Colleen Hart,55,Port Scottmouth,2025-04-02,2025-04,70.0,26.0,2025-06-24,High Activity
854,Eric Orr,26,Johnton,2023-08-20,2023-08,102.0,27.0,2025-06-26,High Activity
854,Eric Orr,26,Johnton,2023-08-20,2023-08,127.0,23.0,2025-06-17,High Activity
855,Renee Graham,32,Bullockmouth,2023-11-25,2023-11,,,,
856,Brian Walton,48,West Devonview,2023-12-25,2023-12,,,,
